>R1
51.0000	28.8500
51.4000	28.8500
51.4000	29.2000
51.0000	29.2000
51.0000	28.8500
>R2
50.8000	28.5000
51.4000	28.5000
51.4000	28.8500
50.8000	28.8500
50.8000	28.5000
>
